frequency_auc,k_on,master_seed,matched_pair_misordering,mean_active_increment,mean_coalition_score,mean_inactive_increment,mean_normal_score,mean_score_gap,mean_signed_increment,realized_R_exp,realized_p_on,requested_R_exp,requested_p_on,score_auc
0.52796385,133,27018,0.0,0.03637445676433909,5.836809017461291,0.0005161441374543765,3.530822920883901,2.30598609657739,0.022147671229622582,1.0042456759380194,0.60325,1.0,0.6,0.9999586500000001
0.48871639999999994,114,27018,0.0065,0.02794727395782596,4.4508269559754465,0.0005994627308160132,3.138378106369872,1.3124488496055746,0.019701908872882458,0.9966949565700646,0.6985,1.0,0.7,0.994579
0.47673,100,27018,0.081,0.02286620033777663,3.6334392336727057,0.0007398452497030819,2.9210281033347805,0.7124111303379252,0.01831923436717751,0.9944544613079611,0.7945,1.0,0.8,0.9190425
0.490448,89,27018,0.271,0.019223578915281824,3.062508356993548,0.0009358336871010685,2.755817070331764,0.3066912866617839,0.01730336566632285,0.9970203916360684,0.895,1.0,0.9,0.7378831000000001
0.513425,80,27018,0.4775,0.01576284887179004,2.5220558194864062,nan,2.5131571599328497,0.00889865955355651,0.01576284887179004,1.0013386646272735,1.0,1.0,1.0,0.5242199999999999
0.9920625000000001,1000,27018,0.0,0.24832651130662248,47.05787389260495,0.00019173268394188892,3.7792514969771873,43.278622395627764,0.023702502958440876,1.1859604809179272,0.09475,1.25,0.1,1.0
0.9998,500,27018,0.0,0.15827921950790888,32.1306815601055,0.00024685336329402746,5.161156220465632,26.96952533963987,0.03232742369065083,1.2704484307458532,0.203,1.25,0.2,1.0
0.999973075,333,27018,0.0,0.110892866663108,22.728768290570617,0.000351049575229412,5.485218236751057,17.24355005381956,0.03437029378402406,1.2827242169375184,0.30775,1.25,0.3,1.0
0.99978125,250,27018,0.0,0.08160592779684141,16.555802601784205,0.00043941951800789344,5.324308380855354,11.231494220928852,0.03337273025214459,1.2696661349141132,0.40575,1.25,0.4,1.0
0.9991150000000001,200,27018,0.0,0.06308885950591986,12.57360969952983,0.0005205856599918654,5.05814674969199,7.515462949837841,0.03169522810372549,1.2472924741263476,0.49825,1.25,0.5,1.0
0.9995856875,167,27018,0.0,0.050238392691214113,10.122307670585622,0.0005161441374543765,4.866546433454248,5.255761237131374,0.03051109057750994,1.2609701344484907,0.60325,1.25,0.6,1.0
0.9992563,143,27018,0.0,0.03984118732889487,7.9591138338806555,0.0005994627308160132,4.465672713882235,3.4934411199984208,0.028009807362574093,1.250240164820344,0.6985,1.25,0.7,1.0
0.998884375,125,27018,0.0,0.03243543166006299,6.4424876134800115,0.0007398452497030819,4.1334554377367425,2.309032175743269,0.02592198865273403,1.2430680766349511,0.7945,1.25,0.8,0.99994375
0.99890875,111,27018,0.0065,0.027447948125472195,5.45363281305007,0.0009358336871010685,3.9310543004943144,1.5225785125557554,0.024664176109443225,1.243474870467456,0.895,1.25,0.9,0.9945496749999999
0.999325,100,27018,0.0395,0.02274368548026837,4.548737096053674,nan,3.6259111258739387,0.9228259701797357,0.02274368548026837,1.251673330784092,1.0,1.25,1.0,0.9630799999999999
1.0,1200,27018,0.0,0.2725391590813344,61.975404775095434,0.00019173268394188892,4.146400751629616,57.82900402346582,0.025996651335094833,1.4231525771015126,0.09475,1.5,0.1,1.0
1.0,600,27018,0.0,0.17977823106878413,43.79397708835584,0.00024685336329402746,5.858731151976663,37.935245936379175,0.03669172303750853,1.524538116895024,0.203,1.5,0.2,1.0
1.0,400,27018,0.0,0.13074074019856002,32.18837023688548,0.000351049575229412,6.462259377293067,25.726110859592417,0.040478476864559396,1.5408098701952173,0.30775,1.5,0.3,1.0
1.0,300,27018,0.0,0.09859255119412617,24.002356588210013,0.00043941951800789344,6.4245224506517795,17.577834137558234,0.040265052695592884,1.523599361896936,0.40575,1.5,0.4,1.0
1.0,240,27018,0.0,0.07848632358826145,18.770789149368603,0.0005205856599918654,6.280600592415937,12.490188556952667,0.03936701458275219,1.4967509689516172,0.49825,1.5,0.5,1.0
1.0,200,27018,0.0,0.06308845769782247,15.22324484248456,0.0005161441374543765,6.103885851284815,9.119358991199745,0.03826289229274643,1.5101438735910067,0.60325,1.5,0.6,1.0
1.0,171,27018,0.0,0.051247566879704456,12.242377509191956,0.0005994627308160132,5.736125409606868,6.506252099585088,0.03597716347881459,1.4950424348550968,0.6985,1.5,0.7,1.0
1.0,150,27018,0.0,0.042456533892827095,10.119514853355339,0.0007398452497030819,5.404963173713657,4.714551679641682,0.03388375437666511,1.4916816919619416,0.7945,1.5,0.8,1.0
1.0,133,27018,0.0,0.0360209690385297,8.575512099002767,0.0009358336871010685,5.1557578571691,3.419754241833667,0.0323370298266297,1.4899293492988437,0.895,1.5,0.9,1.0
1.0,120,27018,0.0,0.03051475889447223,7.323542134673335,nan,4.866018849421594,2.4575232852517415,0.03051475889447223,1.5020079969409101,1.0,1.5,1.0,0.9999750000000001
1.0,1600,27018,0.0,0.3067914728438556,93.01917456625702,0.00019173268394188892,4.663676229546216,88.35549833671081,0.02924205806409371,1.897536769468683,0.09475,2.0,0.1,1.0
1.0,800,27018,0.0,0.21866155749805416,71.02127387536797,0.00024685336329402746,7.1202698734048635,63.9010040019631,0.04458503830265033,2.0327174891933653,0.203,2.0,0.2,1.0
1.0,533,27018,0.0,0.1660526895994658,54.47549442903515,0.000351049575229412,8.196336150006962,46.27915827902819,0.051345729292688165,2.053129152035127,0.30775,2.0,0.3,1.0
1.0,400,27018,0.0,0.1307658966394097,42.44661004915241,0.00043941951800789344,8.509873676488642,33.93673637266377,0.053319387610016686,2.031465815862581,0.40575,2.0,0.4,1.0
1.0,320,27018,0.0,0.10611977563874816,33.83947405568399,0.0005205856599918654,8.480068981087921,25.359405074596072,0.05313538206690718,1.995667958602156,0.49825,2.0,0.5,1.0
1.0,267,27018,0.0,0.08873590694121235,28.584985750460913,0.0005161441374543765,8.573004971798238,20.011980778662675,0.053734716048821365,2.016042071243994,0.60325,2.0,0.6,1.0
1.0,229,27018,0.0,0.07402436116235006,23.681355452530887,0.0005994627308160132,8.275679749736618,15.40567570279427,0.05188675428524254,2.0021328513556558,0.6985,2.0,0.7,1.0
1.0,200,27018,0.0,0.06271790198507389,19.931749250856477,0.0007398452497030819,7.9754131525882785,11.9563360982682,0.04998141132595519,1.9889089226159222,0.7945,2.0,0.8,1.0
1.0,178,27018,0.0,0.05436919371335824,17.323112500950206,0.0009358336871010685,7.776025226875105,9.5470872740751,0.048758690910601234,1.9940407832721367,0.895,2.0,0.9,1.0
1.0,160,27018,0.0,0.04637935508884926,14.841393628431762,nan,7.3980796686863295,7.443313959745432,0.04637935508884926,2.002677329254547,1.0,2.0,1.0,1.0
0.0,200,27019,0.0,0.06426824928774669,2.641425045726389,0.0003718463645401467,1.1088630888903455,1.5325619568360433,0.006937201764899619,0.25707905650109775,0.10275,0.25,0.1,0.99993
0.0,100,27019,0.2835,0.02372895540641436,0.9586497984191403,0.0002600037115766622,0.798509231025824,0.16014056739331628,0.005000731953933878,0.2527005810862373,0.202,0.25,0.2,0.70825
0.0,67,27019,0.6415,0.012560623291864198,0.519243606262374,8.696650866843395e-05,0.628345198016267,-0.109101591753893,0.003935089626284327,0.2585739931070287,0.3085,0.25,0.3,0.3487876
0.0,50,27019,0.736,0.007481435237446669,0.3031851629975263,-0.0001354496526052118,0.47176925901319255,-0.16858409601566626,0.0029512929490883126,0.25348245169603373,0.40525,0.25,0.4,0.271805
0.0,40,27019,0.7745,0.005067421745268599,0.20249417294093322,-0.0002259877813489712,0.3875211137862187,-0.18502694084528545,0.0024180702771965054,0.24994839653975345,0.4995,0.25,0.5,0.232362
0.0,33,27019,0.766,0.0033365636549585833,0.13102685473022357,1.1218170607282362e-05,0.31982758049987425,-0.18880072576965068,0.001989798733796306,0.24563247077367661,0.595,0.25,0.6,0.22484074999999998
0.0,29,27019,0.7925,0.0027406327936106284,0.11043516873493707,6.530176918561542e-05,0.3082739287292718,-0.1978387599943347,0.0019239879984048929,0.25204693725644733,0.69475,0.25,0.7,0.20955100000000002
0.0,25,27019,0.7795,0.002204124943724212,0.08788948213100294,-0.00019990938326542915,0.2767579497259324,-0.18886846759492942,0.0017173079925088095,0.2494167245250918,0.7975,0.25,0.8,0.21282625
0.0,22,27019,0.7765,0.0018105512989089521,0.0716978314367945,-0.0007174059246684679,0.2507736736898448,-0.17907584225305032,0.00155775557655121,0.24769660918353947,0.9,0.25,0.9,0.22554789999999997
0.0,20,27019,0.768,0.0014586750559770006,0.058347002239080015,nan,0.23505681357675168,-0.17670981133767166,0.0014586750559770006,0.25019859513488835,1.0,0.25,1.0,0.230995
0.0,400,27019,0.0,0.13149137992287238,10.80859142966011,0.0003718463645401467,2.2128424984179054,8.595748931242206,0.013844378437658783,0.5141581130021955,0.10275,0.5,0.1,1.0
0.0,200,27019,0.0,0.06382690612693635,5.157214015056457,0.0002600037115766622,2.0920923690841895,3.0651216459722677,0.013100517999479321,0.5054011621724745,0.202,0.5,0.2,1.0
0.0,133,27019,0.001,0.03638449261349334,2.985747848355877,8.696650866843395e-05,1.800962995499826,1.184784852856051,0.011284753312006917,0.5132886728841017,0.3085,0.5,0.3,0.99660265
0.0,100,27019,0.1595,0.023636362408475286,1.9157271732069217,-0.0001354496526052118,1.5173060896642652,0.3984210835426565,0.00949807718514766,0.5069649033920675,0.40525,0.5,0.4,0.8343625000000001
0.0,80,27019,0.46,0.015998472529714935,1.2785979245748171,-0.0002259877813489712,1.2587800570652623,0.019817867509554832,0.007878130144027447,0.4998967930795069,0.4995,0.5,0.5,0.533114
0.0,67,27019,0.698,0.011822875318540475,0.9426378491472321,1.1218170607282362e-05,1.1252449755808585,-0.1826071264336263,0.007039154173627532,0.49870834975261613,0.595,0.5,0.6,0.30028065
0.0,57,27019,0.8235,0.008917372225243947,0.7062692562976585,6.530176918561542e-05,0.9939862279933775,-0.2877169716957191,0.006215277718532142,0.4954026008143964,0.69475,0.5,0.7,0.169408975
0.0,50,27019,0.8865,0.0072148537046353945,0.5753845829446728,-0.00019990938326542915,0.9139468426543687,-0.3385622597096959,0.005713364179335478,0.4988334490501836,0.7975,0.5,0.8,0.12766999999999998
0.0,44,27019,0.883,0.005777558643887939,0.4575826445959248,-0.0007174059246684679,0.8215937817315354,-0.3640111371356106,0.005128062187032299,0.49539321836707895,0.9,0.5,0.9,0.1163585
0.0,40,27019,0.9085,0.004902705307252576,0.39221642458020617,nan,0.7855011596220173,-0.3932847350418111,0.004902705307252576,0.5003971902697767,1.0,0.5,1.0,0.09545399999999998
0.0009525000000000061,600,27019,0.0,0.17916421414084424,22.090947603566097,0.0003718463645401467,2.994685312523389,19.096262291042706,0.01874276215355539,0.7712371695032932,0.10275,0.75,0.1,1.0
0.0006000000000000449,300,27019,0.0,0.10004175947214661,12.125061248024165,0.0002600037115766622,3.2590770612245485,8.865984186799617,0.020415918375211787,0.7581017432587117,0.202,0.75,0.2,1.0
0.0009700000000000042,200,27019,0.0,0.0629594444995833,7.769195451248581,8.696650866843395e-05,3.1092854857709433,4.659909965477637,0.019483125968865672,0.7718626659911306,0.3085,0.75,0.3,1.0
0.0006468750000000398,150,27019,0.0,0.042894867509738005,5.2149435174963985,-0.0001354496526052118,2.762762953901876,2.4521805635945224,0.017302586377434377,0.7604473550881012,0.40525,0.75,0.4,0.99999625
0.0004320000000000013,120,27019,0.0035,0.0313071322058831,3.753099008841265,-0.0002259877813489712,2.479859717301931,1.2732392915393338,0.015524805652273444,0.7498451896192604,0.4995,0.75,0.5,0.996231
0.00029999999999996696,100,27019,0.125,0.022889366275541993,2.723834586789497,1.1218170607282362e-05,2.1759404037922576,0.5478941829972395,0.013623716293043436,0.7443408205262928,0.595,0.75,0.6,0.8739125
0.0003745499999999863,86,27019,0.3535,0.0180336708913876,2.154969570508144,6.530176918561542e-05,2.004912774840079,0.1500567956680654,0.012548826216835444,0.7474495380708438,0.69475,0.75,0.7,0.6432425499999999
0.00039374999999999133,75,27019,0.6125,0.014360263512545065,1.7178465226882034,-0.00019990938326542915,1.8253294548901573,-0.10748293220195393,0.01141182850114344,0.7482501735752755,0.7975,0.75,0.8,0.38891062500000007
0.0005250000000000311,67,27019,0.7435,0.011754963680923583,1.417648619919384,-0.0007174059246684679,1.6801268664640459,-0.2624782465446618,0.010507726720364378,0.7543487643316884,0.9,0.75,0.9,0.25906657499999997
0.00045000000000000595,60,27019,0.8585,0.009925620425990215,1.1910744511188258,nan,1.5878668569824592,-0.3967924058636334,0.009925620425990215,0.750595785404665,1.0,0.75,1.0,0.140225
0.64376,800,27019,0.0,0.2183571686978189,35.897918533921434,0.0003718463645401467,3.6396604024782837,32.25825813144315,0.022769838234284544,1.028316226004391,0.10275,1.0,0.1,1.0
0.5614250000000001,400,27019,0.0,0.1317093382615144,21.284229063060728,0.0002600037115766622,4.280966777406356,17.003262285654372,0.026812769290664094,1.010802324344949,0.202,1.0,0.2,1.0
0.6539384749999999,267,27019,0.0,0.08940422184295509,14.728362102186573,8.696650866843395e-05,4.41272438069886,10.315637721487713,0.027641339779295858,1.0304366590981593,0.3085,1.0,0.3,1.0
0.5761675,200,27019,0.0,0.06300276895997121,10.212748848411334,-0.0001354496526052118,4.064530321995472,6.148218526415862,0.025451313440141385,1.013929806784135,0.40525,1.0,0.4,1.0
0.506665,160,27019,0.0,0.04720028908272449,7.544494206982684,-0.0002259877813489712,3.74735759329019,3.797136613692494,0.023463437512255724,0.9997935861590138,0.4995,1.0,0.5,1.0
0.45436199999999993,133,27019,0.0,0.035902658518223704,5.682313763679265,1.1218170607282362e-05,3.4149250810095486,2.2673886826697167,0.021366625177439053,0.9899732912999694,0.595,1.0,0.6,0.999986225
0.4587643,114,27019,0.0035,0.028611228698024783,4.53210445945322,6.530176918561542e-05,3.1806120441959416,1.3514924152572783,0.01989758450299663,0.9908052016287928,0.69475,1.0,0.7,0.9958239000000001
0.495275,100,27019,0.0635,0.022765307797756817,3.631066593742212,-0.00019990938326542915,2.89537570322857,0.7356908905136419,0.01811485131859981,0.9976668981003672,0.7975,1.0,0.8,0.9364175
0.518365,89,27019,0.235,0.019250386231464512,3.083911874280615,-0.0007174059246684679,2.7559227039678635,0.32798917031275154,0.017253607015851217,1.002045373515228,0.9,1.0,0.9,0.7530121250000001
0.512025,80,27019,0.495,0.015951622578061354,2.5522596124898165,nan,2.550122286064954,0.002137326424862529,0.015951622578061354,1.0007943805395534,1.0,1.0,1.0,0.501056
0.9997625,1000,27019,0.0,0.24921001275172594,51.212657620479675,0.0003718463645401467,4.146048000736332,47.066609619743346,0.025939967960823488,1.2853952825054888,0.10275,1.25,0.1,1.0
0.9996499999999999,500,27019,0.0,0.15844599263934228,32.006090513147136,0.0002600037115766622,5.143062336101599,26.863028177045535,0.03221357347498532,1.2635029054311862,0.202,1.25,0.2,1.0
0.999761525,333,27019,0.0,0.10994260426334354,22.58891741455084,8.696650866843395e-05,5.423963766839273,17.164953647711567,0.03397743075598571,1.2851513388752323,0.3085,1.25,0.3,1.0
0.999696875,250,27019,0.0,0.08227272833128853,16.670511578127343,-0.0001354496526052118,5.313177373801625,11.357334204325717,0.03326046447536773,1.2674122584801688,0.40525,1.25,0.4,1.0
0.999325,200,27019,0.0,0.06284185991110541,12.555803610238865,-0.0002259877813489712,4.994844938847708,7.560958671391157,0.031276402141032,1.2497419826987672,0.4995,1.25,0.5,1.0
0.99916425,167,27019,0.0,0.04939253702338897,9.815778882658094,1.1218170607282362e-05,4.6946082430078935,5.121170639650201,0.029393102888012387,1.2430491702789088,0.595,1.25,0.6,1.0
0.9991571625,143,27019,0.0,0.03948155925700415,7.844926602027838,6.530176918561542e-05,4.3865096189429,3.4584169830849385,0.027449746658847543,1.2428521388852403,0.69475,1.25,0.7,0.999997525
0.999271875,125,27019,0.0,0.03237598721522963,6.454962451036407,-0.00019990938326542915,4.1191763818974,2.335786069139007,0.02577936815403438,1.2470836226254591,0.7975,1.25,0.8,0.9999687500000001
0.999325,111,27019,0.002,0.02715885938763907,5.426340105650287,-0.0007174059246684679,3.8940161999804666,1.5323239056698208,0.02437123285640832,1.2497419826987672,0.9,1.25,0.9,0.996867
0.99935,100,27019,0.0535,0.023623686587127934,4.7247373174255864,nan,3.775838673114355,0.9488986443112313,0.023623686587127934,1.2509929756744418,1.0,1.25,1.0,0.9453675
1.0,1200,27019,0.0,0.27142166236352544,66.93258193884537,0.0003718463645401467,4.509382469948094,62.42319946889728,0.02822221495843589,1.5424743390065865,0.10275,1.5,0.1,1.0
1.0,600,27019,0.0,0.1829501336756487,44.347112402977245,0.0002600037115766622,5.933802522842933,38.413309880134314,0.037163409964319216,1.5162034865174234,0.202,1.5,0.2,1.0
1.0,400,27019,0.0,0.13107533765655122,32.34939333363684,8.696650866843395e-05,6.464987094479994,25.884406239156846,0.04049687900779027,1.5437253319822613,0.3085,1.5,0.3,1.0
1.0,300,27019,0.0,0.09891211240592478,24.050480131500617,-0.0001354496526052118,6.389212561588845,17.66126756991177,0.04000357487161407,1.5208947101762025,0.40525,1.5,0.4,1.0
1.0,240,27019,0.0,0.07765932716058004,18.61960028002067,-0.0002259877813489712,6.176113711608841,12.443486568411828,0.038677727032144574,1.4996903792385208,0.4995,1.5,0.5,1.0
1.0,200,27019,0.0,0.06299150804527963,14.991978914776555,1.1218170607282362e-05,5.990444533801196,9.001534380975357,0.03748449064603733,1.4886816410525856,0.595,1.5,0.6,1.0
1.0,171,27019,0.0,0.05121803093737093,12.169634631858553,6.530176918561542e-05,5.688491863059664,6.48114276879889,0.03560366035878236,1.4862078024431893,0.69475,1.5,0.7,1.0
1.0,150,27019,0.0,0.04277166810293359,10.23312159362686,-0.00019990938326542915,5.44489489756932,4.78822669605754,0.034069923661978294,1.496500347150551,0.7975,1.5,0.8,1.0
1.0,133,27019,0.0,0.035819971455047624,8.5753011663384,-0.0007174059246684679,5.138142587619501,3.4371585787188996,0.03216623371707601,1.4974385918823068,0.9,1.5,0.9,0.999999575
1.0,120,27019,0.0,0.03085036037261447,7.404086489427473,nan,4.929100193699338,2.4749862957281348,0.03085036037261447,1.50119157080933,1.0,1.5,1.0,0.999954
1.0,1600,27019,0.0,0.3069463719254656,100.92396708909307,0.0003718463645401467,5.09421973725744,95.82974735183564,0.03187237886592524,2.056632452008782,0.10275,2.0,0.1,1.0
1.0,800,27019,0.0,0.2197630949410442,71.02743228494552,0.0002600037115766622,7.12160684756081,63.905825437384706,0.044599628139929105,2.021604648689898,0.202,2.0,0.2,1.0
1.0,533,27019,0.0,0.16550239615701423,54.427283502591834,8.696650866843395e-05,8.162904872833437,46.2643786297584,0.05111762655518311,2.057014004866363,0.3085,2.0,0.3,1.0
1.0,400,27019,0.0,0.13016886216784657,42.20074511481586,-0.0001354496526052118,8.414110196406323,33.78663491840953,0.05267037271263287,2.02785961356827,0.40525,2.0,0.4,1.0
1.0,320,27019,0.0,0.10650169696385363,34.04646248540472,-0.0002259877813489712,8.478647596108964,25.567814889295754,0.05308449074887971,1.9995871723180276,0.4995,2.0,0.5,1.0
1.0,267,27019,0.0,0.0881844195180727,28.01883561347724,1.1218170607282362e-05,8.383825256637946,19.635010356839295,0.05247427297234921,1.9873899908052015,0.595,2.0,0.6,1.0
1.0,229,27019,0.0,0.07428285698521433,23.636470819838767,6.530176918561542e-05,8.248751770479068,15.3877190493597,0.05162794825552157,1.9903016769560837,0.69475,2.0,0.7,1.0
1.0,200,27019,0.0,0.06232446617120791,19.881504708615328,-0.00019990938326542915,7.937301870009637,11.94420283860569,0.04966328012142707,1.9953337962007345,0.7975,2.0,0.8,1.0
1.0,178,27019,0.0,0.054284927376520756,17.392890731437248,-0.0007174059246684679,7.793837681101064,9.599053050336185,0.04878469404640182,2.004090747030456,0.9,2.0,0.9,1.0
1.0,160,27019,0.0,0.0466019265368793,14.912616491801378,nan,7.444962823442508,7.46765366835887,0.0466019265368793,2.0015887610791068,1.0,2.0,1.0,1.0
0.0,200,27020,0.0005,0.05966298437979469,2.3029911970600745,0.0001394284471451729,0.9385147661431678,1.3644764309169068,0.005883451594645851,0.24127473065989266,0.0965,0.25,0.1,0.9998549999999999
0.0,100,27020,0.304,0.02104900316443926,0.8398552262611265,0.0003012955284434417,0.7086525639198862,0.13120266234124034,0.004440463201824608,0.2494005635577647,0.1995,0.25,0.2,0.6892325
0.0,67,27020,0.647,0.011002367748769181,0.43529217642842954,0.00021123461179026396,0.5418888951443847,-0.10659671871595511,0.003397316670483289,0.24729722296535395,0.29525,0.25,0.3,0.35157265
0.0,50,27020,0.7475,0.006422469170765162,0.25609595818426084,0.000255892840932936,0.4316982495845454,-0.17560229140028455,0.002714815152453536,0.2492442975404979,0.39875,0.25,0.4,0.2528175
0.0,40,27020,0.78,0.004234108905782961,0.1684328522720462,0.0004460479151572719,0.37002908786198185,-0.20159623558993564,0.002329661242745896,0.24865048667488418,0.49725,0.25,0.5,0.21580000000000002
0.0,33,27020,0.7535,0.0027537350563482605,0.10886616171767212,0.00031093137068620804,0.2810855324242125,-0.17221937070654042,0.001774170778397777,0.24711282906497914,0.599,0.25,0.6,0.23939042500000002
0.0,29,27020,0.77,0.0021049456764885926,0.08485036021925517,0.0006441402609473592,0.26243649188511686,-0.17758613166586168,0.0016594000247485163,0.2519633262409397,0.695,0.25,0.7,0.22502595
0.0,25,27020,0.765,0.0015657692226904232,0.06276777371460235,0.0010016511837585497,0.2301335707323266,-0.16736579701772425,0.0014539328214721794,0.2505725586872654,0.80175,0.25,0.8,0.235114375
0.0,22,27020,0.717,0.00139030508154268,0.05508666794088408,0.000189644265281653,0.2007646756528373,-0.14567800771195322,0.0012708393303247079,0.24766288544575818,0.9005,0.25,0.9,0.26354095
0.0,20,27020,0.716,0.0011866677598131661,0.04746671039252664,nan,0.18648761532805191,-0.13902090493552527,0.0011866677598131661,0.2500256276268317,1.0,0.25,1.0,0.2696975
0.0,400,27020,0.0,0.12893773118404128,9.95399284740799,0.0001394284471451729,2.009897317773992,7.944095529633998,0.012568464661255647,0.4825494613197853,0.0965,0.5,0.1,1.0
0.0,200,27020,0.0,0.061925899886042565,4.941686810906197,0.0003012955284434417,2.013835104240362,2.927851706665835,0.012595404097784467,0.4988011271155294,0.1995,0.5,0.2,1.0
0.0,133,27020,0.003,0.034796551685158404,2.7327993814214433,0.00021123461179026396,1.6662509740067861,1.0665484074146572,0.010422549477702207,0.49090344260286684,0.29525,0.5,0.3,0.996251
0.0,100,27020,0.2185,0.022610693496204638,1.80320280632232,0.000255892840932936,1.4645598795902675,0.33864292673205254,0.009169869602222528,0.4984885950809958,0.39875,0.5,0.4,0.77981
0.0,80,27020,0.5395,0.01567879651515596,1.2474050507458085,0.0004460479151572719,1.2792111410638651,-0.03180609031805659,0.00802053215650662,0.49730097334976836,0.49725,0.5,0.5,0.46464400000000006
0.0,67,27020,0.708,0.011142049805631,0.8943277696987778,0.00031093137068620804,1.083370277998227,-0.18904250829944924,0.006798771313218139,0.5017139256773818,0.599,0.5,0.6,0.283234725
0.0,57,27020,0.808,0.008232805726408247,0.6522851977033254,0.0006441402609473592,0.9426278966053103,-0.29034269890198494,0.005918262759442676,0.49523826192184695,0.695,0.5,0.7,0.178695725
0.0,50,27020,0.875,0.006366251890304993,0.5104142453052027,0.0010016511837585497,0.8442849036555483,-0.3338706583503456,0.00530271980023216,0.5011451173745308,0.80175,0.5,0.8,0.11608125
0.0,44,27020,0.865,0.00513062529351436,0.406571270759252,0.000189644265281653,0.7393569692671705,-0.33278569850791856,0.004638997681205206,0.49532577089151636,0.9005,0.5,0.9,0.1317286
0.0,40,27020,0.8865,0.004433021221578721,0.3546416977262976,nan,0.7057259004546812,-0.3510842027283836,0.004433021221578721,0.5000512552536635,1.0,0.5,1.0,0.113506
0.00015999999999998237,600,27020,0.0,0.17747520402781866,20.551628626421397,0.0001394284471451729,2.759646353513746,17.791982272907653,0.017252330790680167,0.723824191979678,0.0965,0.75,0.1,1.0
0.00047999999999998597,300,27020,0.0,0.09799750389378942,11.730301216086595,0.0003012955284434417,3.1665743642489184,8.563726851837677,0.019791689097329965,0.748201690673294,0.1995,0.75,0.2,1.0
0.0002624999999999711,200,27020,0.0,0.06210663167530129,7.334793200853079,0.00021123461179026396,2.9584400151155283,4.3763531857375515,0.01848585059479189,0.7382006655682208,0.29525,0.75,0.3,1.0
0.00046874999999998307,150,27020,0.0,0.042771368028796955,5.116524900444836,0.000255892840932936,2.7505770031795835,2.3659478972652526,0.01720893857209371,0.7477328926214937,0.39875,0.75,0.4,0.99999125
0.000425999999999972,120,27020,0.0065,0.030207431537815268,3.6049548797228734,0.0004460479151572719,2.4345981253245,1.1703567543983735,0.01524489592152396,0.7459514600246525,0.49725,0.75,0.5,0.993369
0.0004949999999999899,100,27020,0.1215,0.022580186698526614,2.7051063664834882,0.00031093137068620804,2.178890284557561,0.5262160819259272,0.013650215312062612,0.748826754742361,0.599,0.75,0.6,0.8794474999999999
0.00045599999999997975,86,27020,0.396,0.017091039363121292,2.04306284546752,0.0006441402609473592,1.9263268354042924,0.11673601006322754,0.012074735136958243,0.7472015881627866,0.695,0.75,0.7,0.6100078
0.0005775000000000064,75,27020,0.62,0.013715701480454836,1.6494845492931998,0.0010016511837585497,1.7870664693821734,-0.13758192008897363,0.011195141009134798,0.7517176760617963,0.80175,0.75,0.8,0.36920875000000003
0.00065840000000002,67,27020,0.742,0.011150036965347046,1.345441510497532,0.000189644265281653,1.605162923701832,-0.2597214132043,0.01005947789169054,0.7542460602211726,0.9005,0.75,0.9,0.248471325
0.0005249999999999977,60,27020,0.7925,0.009399326016800021,1.1279191220160025,nan,1.4982832579427021,-0.3703641359266996,0.009399326016800021,0.7500768828804952,1.0,0.75,1.0,0.191729
0.33116499999999993,800,27020,0.0,0.21578961253118117,33.317916174814364,0.0001394284471451729,3.3519101224383476,29.966006052376017,0.020949671211254645,0.9650989226395706,0.0965,1.0,0.1,1.0
0.49114500000000005,400,27020,0.0,0.12893044679579357,20.577299308608655,0.0003012955284434417,4.156674556000071,16.420624752608585,0.025962811206279794,0.9976022542310587,0.1995,1.0,0.2,1.0
0.4300874625,267,27020,0.0,0.08727562147184152,13.760179945925685,0.00021123461179026396,4.143656668885793,9.616523277039892,0.0259169948322204,0.9854978885335748,0.29525,1.0,0.3,1.0
0.488,200,27020,0.0,0.06224300881132196,9.927759905405855,0.000255892840932936,3.991761546395699,5.935998359010156,0.02497325533412556,0.9969771901619916,0.39875,1.0,0.4,1.0
0.476049,160,27020,0.0,0.04592192436448838,7.30709660487739,0.0004460479151572719,3.6841183535310424,3.622978251346348,0.02305892747958717,0.9946019466995367,0.49725,1.0,0.5,1.0
0.4827793,133,27020,0.0,0.03526001733124385,5.618119601456407,0.00031093137068620804,3.3908192294642445,2.227300371992163,0.021245433861060235,0.9959395838073403,0.599,1.0,0.6,0.9998788000000001
0.45499500000000004,114,27020,0.0135,0.027770013232863135,4.400436296879493,0.0006441402609473592,3.113432875758184,1.2870034211213084,0.019496621976428822,0.9904765238436939,0.695,1.0,0.7,0.9880584499999999
0.51421625,100,27020,0.072,0.022740809839372884,3.6464888577434427,0.0010016511837585497,2.9431092660998677,0.703379591643575,0.018431021635897344,1.0022902347490616,0.80175,1.0,0.8,0.93324
0.512387775,89,27020,0.286,0.018511428323777473,2.9671783345899674,0.000189644265281653,2.6653172640573484,0.301861070532619,0.01668841080995714,1.0019089456669308,0.9005,1.0,0.9,0.7233365999999999
0.503725,80,27020,0.476,0.0156628824286216,2.506061188579456,nan,2.5004877173687645,0.005573471210691405,0.0156628824286216,1.000102510507327,1.0,1.0,1.0,0.5077959999999999
0.99455,1000,27020,0.0,0.2457423846856408,47.42828024432866,0.0001394284471451729,3.815008230075951,43.61327201425271,0.023840113724160006,1.2063736532994631,0.0965,1.25,0.1,1.0
