horizon,raw_mean,raw_ci_lower,raw_ci_upper,centered_mean,centered_ci_lower,centered_ci_upper
3127,141.64784341653603,141.34686,141.95764,-0.07853458579290025,-0.38405457,0.23835886
3128,141.69293247196995,141.3922,142.00179,-0.07869486576902227,-0.38282976,0.2372182
3129,141.7372348750045,141.43484,142.04776,-0.0797125847431803,-0.38518816,0.23897195
3130,141.78121889978596,141.47874,142.09174,-0.08104799590477013,-0.3857795,0.23508139
3131,141.8229041838231,141.52234,142.1305,-0.08478144618860241,-0.38852248,0.22992375
3132,141.87106521619066,141.56795,142.18149,-0.08194306945945656,-0.38728523,0.23591799
3133,141.91913120084666,141.61438,142.22975,-0.07925441842806956,-0.38559696,0.23798898
3134,141.96048713478686,141.6552,142.27101,-0.08331295841481635,-0.38998702,0.23394708
3135,142.0058114398429,141.70099,142.31499,-0.08350776575229227,-0.38937646,0.23348783
3136,142.04917309993166,141.7446,142.36093,-0.08575352070006818,-0.39206955,0.23182349
3137,142.09367331710993,141.7876,142.40504,-0.08631099905685076,-0.39281482,0.23174043
3138,142.13785412649926,141.83293,142.44838,-0.08746164600664727,-0.3918494,0.22930144
3139,142.18489736486129,141.87984,142.49629,-0.08580260840397598,-0.39090785,0.23190793
3140,142.2282699744377,141.92389,142.53842,-0.08790627353664163,-0.39252305,0.22961897
3141,142.27102952915916,141.96637,142.58208,-0.09034220432123627,-0.3948844,0.22603215
3142,142.31886482229532,142.01405,142.62885,-0.08798020972071857,-0.39303976,0.22922546
3143,142.3651855053551,142.06358,142.67368,-0.08706149419929261,-0.38870072,0.22683147
3144,142.4104214457616,142.10797,142.71895,-0.08738358788498361,-0.38960207,0.22719799
3145,142.452615943664,142.14836,142.76277,-0.09059748869792109,-0.39426902,0.22598632
3146,142.4967391862428,142.1912,142.81015,-0.09184394033438721,-0.39794436,0.22607459
3147,142.54478366786222,142.23924,142.85873,-0.08925865655639291,-0.39466256,0.22905691
3148,142.5928614607021,142.28561,142.90878,-0.08651281217218845,-0.39359212,0.2340116
3149,142.64089445904548,142.33272,142.95802,-0.08389886398017031,-0.39172712,0.23822622
3150,142.68250095064323,142.37363,143.00002,-0.08767073954894626,-0.39523575,0.23428613
3151,142.73174053938237,142.42293,143.04845,-0.08396626402516234,-0.39049372,0.2382923
3152,142.7803022503707,142.47285,143.09439,-0.08099277944641733,-0.3851581,0.23940144
3153,142.8267743812193,142.5198,143.14052,-0.07984512957726601,-0.3838503,0.24008511
3154,142.875663815623,142.56926,143.18721,-0.07615138258455854,-0.37760082,0.23939987
3155,142.91869980441118,142.61208,143.2323,-0.07834355346878233,-0.3806853,0.23778753
3156,142.96400562273772,142.65701,143.2774,-0.07826825667420703,-0.38125437,0.23956116
3157,143.01087900253467,142.70415,143.32518,-0.07676325489523934,-0.3808242,0.24112868
3158,143.05843223919652,142.75185,143.37224,-0.07438513315015077,-0.37682995,0.24178158
3159,143.10526806542376,142.79947,143.41847,-0.07286394801583888,-0.37298867,0.24221425
3160,143.1541745841792,142.84818,143.46732,-0.06954203219633752,-0.36927766,0.245055
3161,143.19841217618128,142.8923,143.51108,-0.07077399906259971,-0.373596,0.24560697
3162,143.2469491969446,142.94183,143.55974,-0.06735223592177629,-0.36851257,0.24706453
3163,143.29614950570465,142.98964,143.61072,-0.06346185350743647,-0.3669749,0.25338507
3164,143.34557191199292,143.03874,143.66087,-0.0596077112621233,-0.36138755,0.25750184
3165,143.396089480976,143.09172,143.71092,-0.05466655220783089,-0.35504124,0.26260766
3166,143.44445681755997,143.1395,143.76088,-0.05168901866397606,-0.3549455,0.26626924
3167,143.49069361437756,143.18576,143.80667,-0.051021924300585136,-0.35456526,0.26727456
3168,143.5327388290887,143.22757,143.847,-0.0543091664850717,-0.35698155,0.26335698
3169,143.57755531238087,143.27448,143.89027,-0.05472815492324177,-0.3567606,0.26231804
3170,143.62343184787403,143.3185,143.93767,-0.05420322952156868,-0.35835972,0.2635988
3171,143.6682258218816,143.36172,143.98395,-0.054671333113803545,-0.35942084,0.26477894
3172,143.71194617851003,143.40544,144.02788,-0.05616453649288435,-0.3612748,0.26422065
3173,143.75709174529499,143.44835,144.07475,-0.05658791613109413,-0.36297485,0.2652168
3174,143.79569944179565,143.48782,144.11227,-0.06313495351442437,-0.3686844,0.25813544
3175,143.84574539321108,143.53455,144.16629,-0.05826016679408054,-0.36554646,0.26346287
3176,143.8904894255708,143.57724,144.21405,-0.05878363634774923,-0.36886078,0.2669884
3177,143.9343615156277,143.621,144.25798,-0.06023796262319781,-0.3705551,0.26558003
3178,143.97952948019682,143.66661,144.30215,-0.06031858080436668,-0.37036726,0.26552653
3179,144.02812558306744,143.71501,144.35039,-0.056750351482631925,-0.3680987,0.27002698
3180,144.0690409627085,143.75572,144.39035,-0.06108542673992505,-0.37101755,0.2642874
3181,144.11064204310603,143.7974,144.43277,-0.06472266964551394,-0.37531883,0.2606151
3182,144.15523906773794,143.84337,144.47716,-0.06568148274922461,-0.37576672,0.25972918
3183,144.202632805284,143.89165,144.52382,-0.06358800722332345,-0.37130395,0.26019207
3184,144.24846684507892,143.9365,144.57042,-0.06304643786922619,-0.371743,0.26053584
3185,144.28865443361585,143.97424,144.61226,-0.06810320963490572,-0.37906066,0.25794965
3186,144.3360778412154,144.02153,144.66197,-0.0660256442032499,-0.37816727,0.2601352
3187,144.37650009045416,144.06223,144.70143,-0.07103739782069098,-0.3823248,0.25568804
3188,144.41755901634605,144.10458,144.74083,-0.07534254201440475,-0.38616753,0.25003058
3189,144.46264256204267,144.14952,144.78549,-0.07544083492883936,-0.386926,0.2507
3190,144.5068756704668,144.19293,144.83028,-0.07648129521738083,-0.3883159,0.25034735
3191,144.55031317437604,144.23726,144.87173,-0.07827006085867746,-0.39018574,0.2472687
3192,144.59470570766067,144.28087,144.91585,-0.07917742577816804,-0.39121288,0.24679826
3193,144.64649048978978,144.3347,144.96768,-0.0726661621644736,-0.38333547,0.2527691
3194,144.69900308797523,144.3872,145.02118,-0.06550358308783848,-0.37594697,0.26013803
3195,144.74519914461953,144.43185,145.06763,-0.06472320212460447,-0.3751305,0.26073822
3196,144.79254911650776,144.4813,145.11395,-0.0628639389546031,-0.37248433,0.26095355
3197,144.83746899167735,144.52554,145.15909,-0.06314816085322321,-0.3716028,0.2601329
3198,144.88368625215134,144.57115,145.20624,-0.06224720243877722,-0.37146,0.2623912
3199,144.92613888268448,144.61441,145.24815,-0.06522257009929536,-0.37312278,0.2589104
3200,144.9688006872779,144.65584,145.29053,-0.06797691354556852,-0.37576348,0.25516057
3201,145.0101376615013,144.69691,145.33313,-0.07193814598177052,-0.3798788,0.2512289
3202,145.05367988608847,144.74013,145.37755,-0.07384656287440243,-0.38269755,0.2505345
3203,145.09749825165633,144.78183,145.42105,-0.07547146351610376,-0.38526076,0.25038165
3204,145.1396785353514,144.82388,145.46475,-0.07864574855105586,-0.3883179,0.24782105
3205,145.18960250891598,144.87361,145.516,-0.07395310586033545,-0.3850647,0.25130823
3206,145.23534046157116,144.91873,145.56248,-0.07366301919814718,-0.38566673,0.25393882
3207,145.27817793694467,144.96227,145.60408,-0.07615669766911677,-0.38885877,0.2515543
3208,145.32527730252974,145.01071,145.64966,-0.0743517749436295,-0.3840325,0.25357932
3209,145.37070082852006,145.05551,145.69559,-0.0742771009444104,-0.38418832,0.25257885
3210,145.41526293640194,145.10025,145.73827,-0.07504666083499002,-0.3837124,0.25011578
3211,145.46214656336994,145.15005,145.78293,-0.07366695023802529,-0.38086334,0.2499687
3212,145.50808025978006,145.19817,145.82802,-0.07308608692833528,-0.37849057,0.24788019
3213,145.55669042125282,145.24573,145.87541,-0.06995943797052258,-0.37675408,0.25035262
3214,145.60113949574728,145.29153,145.91875,-0.07099637071972195,-0.37824124,0.24893224
3215,145.64281831376,145.33253,145.96028,-0.07447756732467242,-0.3818511,0.2451399
3216,145.6858760142241,145.37593,146.00433,-0.07654835832805236,-0.38330603,0.24290487
3217,145.73392756182653,145.42444,146.05011,-0.07374802737635226,-0.38028452,0.2454377
3218,145.78396539306829,145.4739,146.10071,-0.06932098247466252,-0.37605023,0.25034195
3219,145.82797651152293,145.51923,146.14468,-0.07036198418547367,-0.37518495,0.24836408
3220,145.87546829573515,145.5666,146.19225,-0.06836922337155533,-0.3738986,0.2500393
3221,145.92152960067472,145.61055,146.23694,-0.06772631197712038,-0.37214035,0.25015554
3222,145.96619348961084,145.65707,146.28073,-0.06803004103058166,-0.37034282,0.24820271
3223,146.01103796894293,145.70224,146.32591,-0.06843108606817598,-0.37139362,0.24861479
3224,146.0579948437879,145.75044,146.37259,-0.0666973511105224,-0.36924365,0.24868633
3225,146.105408207197,145.79715,146.42067,-0.06455440403369382,-0.36791328,0.25068745
3226,146.14802352471017,145.84102,146.46152,-0.0672441101410861,-0.3674064,0.24611704
3227,146.195416076605,145.89127,146.5069,-0.06496555394198479,-0.36474183,0.24855693
3228,146.24045472235164,145.93663,146.55278,-0.06513812993029591,-0.36440068,0.24707943
3229,146.2875300802616,145.98645,146.5986,-0.06347517242306576,-0.36066544,0.2469161
3230,146.33018740590254,146.0294,146.63979,-0.06596098818252788,-0.3612657,0.24418376
3231,146.38187826201465,146.07947,146.6932,-0.059678978948038544,-0.3567648,0.2532424
3232,146.42586876570445,146.12296,146.73863,-0.06113465320044288,-0.3586213,0.25233862
3233,146.47196636979106,146.1692,146.78413,-0.060516573501284206,-0.358868,0.2532402
3234,146.51729724161018,146.2158,146.83017,-0.06035921692280129,-0.35921025,0.2521375
3235,146.5611765864917,146.26118,146.8719,-0.0618737279717844,-0.35966194,0.24899265
3236,146.60665478709902,146.30684,146.91656,-0.061801186740294556,-0.35953128,0.24868102
3237,146.6489442948159,146.34924,146.96071,-0.06482531072002463,-0.3628821,0.24607031
3238,146.69391929802904,146.3925,147.00603,-0.0651009676121698,-0.36440527,0.24663913
3239,146.74085915766773,146.43806,147.05486,-0.06355951463101174,-0.36149088,0.25073153
3240,146.7832362568644,146.48085,147.09773,-0.06657243144309727,-0.36529523,0.24771084
3241,146.83080707665243,146.52943,147.1444,-0.06431344425389647,-0.36147293,0.24736854
3242,146.8663607282112,146.56364,147.1796,-0.07409916479242781,-0.3720932,0.23757446
3243,146.91195261844626,146.60893,147.22588,-0.07400133808357243,-0.37360585,0.2398695
3244,146.956863559752,146.65295,147.27235,-0.07457105432540777,-0.3753838,0.24102406
3245,147.0022264583589,146.69786,147.31792,-0.07461808598075252,-0.37500957,0.24108052
3246,147.04930910334718,146.74442,147.36581,-0.07274825749953989,-0.3735215,0.24380963
3247,147.0946666623681,146.78831,147.41154,-0.07253726064626803,-0.3738217,0.24467087
3248,147.13852694855544,146.835,147.45337,-0.07419860429871858,-0.37447274,0.24226263
3249,147.18808508493794,146.88673,147.50136,-0.06983939272437904,-0.3676524,0.24281271
3250,147.2349964162577,146.93407,147.54745,-0.06814315755823235,-0.36638543,0.24531925
3251,147.2757976084281,146.97421,147.58823,-0.07261836284998738,-0.3718776,0.24096538
3252,147.323394326646,147.02296,147.63582,-0.07036671380316957,-0.36954075,0.24282157
3253,147.36697098269133,147.06601,147.68108,-0.07224685472929467,-0.37205306,0.24208114
3254,147.41070345678722,147.10999,147.72389,-0.07377247709538708,-0.37400335,0.24008533
3255,147.46000332396255,147.16084,147.7727,-0.06984211186468962,-0.36758024,0.24262923
3256,147.5059851767626,147.2066,147.81812,-0.06907330890103201,-0.36637598,0.2431277
3257,147.55079308011207,147.25299,147.8626,-0.06945935062116142,-0.36632857,0.24180889
3258,147.59619055494068,147.29831,147.90698,-0.06943747255560524,-0.36627585,0.24140285
3259,147.6429556954928,147.34439,147.95488,-0.06819800567211483,-0.364904,0.24194674
3260,147.68626207774045,147.3858,147.9989,-0.07023035896770695,-0.36830932,0.24102385
3261,147.7317239175667,147.43097,148.04543,-0.07010159429341961,-0.36961973,0.24475817
3262,147.77982608926547,147.47899,148.09502,-0.06724222069638251,-0.36646467,0.24879298
3263,147.82644593746875,147.52788,148.13956,-0.06587045010622358,-0.36431035,0.24896596
3264,147.87786906221015,147.58102,148.18784,-0.0597566076305802,-0.35518828,0.2522338
3265,147.92193785705555,147.62505,148.23294,-0.06081145848308804,-0.3559983,0.25093514
3266,147.97202370325903,147.67252,148.28252,-0.0561845079062332,-0.3516362,0.25498727
3267,148.01663920550743,147.71854,148.32617,-0.0567418999490639,-0.3510319,0.25388998
3268,148.06563002434527,147.76712,148.37463,-0.053108462393040894,-0.3478668,0.25545466
3269,148.10824512381248,147.81024,148.41599,-0.055992816930305396,-0.35011336,0.25076258
3270,148.1513227369883,147.8529,148.45888,-0.05840947258110531,-0.35429147,0.24968208
3271,148.19365996104204,147.89685,148.49997,-0.06145873024513981,-0.3539998,0.24364303
3272,148.23987303116908,147.94275,148.54617,-0.060605163868404775,-0.3544691,0.2445754
3273,148.28624756665099,147.98805,148.59268,-0.05950504247045148,-0.35325637,0.24458034
3274,148.3318156131358,148.0348,148.63727,-0.05922611826993229,-0.3520927,0.24483097
3275,148.37856766906614,148.0813,148.68587,-0.05784712665498967,-0.3535254,0.24691853
3276,148.42413133371468,148.127,148.73166,-0.05771331412671331,-0.35348377,0.24694394
3277,148.47119883989933,148.17531,148.77649,-0.05604587591049528,-0.34808302,0.24690317
3278,148.51615266911918,148.21982,148.82109,-0.05623478250090845,-0.34978607,0.24861202
3279,148.56154194163628,148.26424,148.86736,-0.05629409502345248,-0.3490645,0.24845165
3280,148.60326348496696,148.30574,148.90955,-0.05978621714560819,-0.35378635,0.24625053
3281,148.64662048369954,148.34723,148.95302,-0.061821842992753645,-0.35885325,0.24468046
3282,148.69482250722726,148.39569,149.00104,-0.05913937453964975,-0.35626885,0.24751253
3283,148.74429674996475,148.44518,149.0511,-0.0550208889506856,-0.35288587,0.25079423
3284,148.79130028935162,148.49307,149.09723,-0.05359923435069953,-0.35047993,0.2518656
3285,148.83436709251566,148.5357,149.14207,-0.05595482870997701,-0.35364452,0.25050667
3286,148.87970637525277,148.5797,149.18852,-0.055879046792153754,-0.35554552,0.25211903
3287,148.92788491119254,148.6277,149.23778,-0.052911488052587795,-0.35159057,0.25497496
3288,148.97207737391219,148.6713,149.28253,-0.053850119918881445,-0.35432783,0.25433633
3289,149.02003201342941,148.71744,149.33,-0.05131662273274761,-0.35321957,0.25690523
3290,149.06060621507677,148.758,149.37233,-0.056170019471371686,-0.35812816,0.2534742
3291,149.1072610580131,148.8038,149.41844,-0.05469145497497463,-0.35731405,0.25455448
3292,149.14937089724418,148.84503,149.4611,-0.05770045042071622,-0.36072323,0.25217998
3293,149.19912471500712,148.89307,149.51126,-0.05321783299962689,-0.35665524,0.2578243
3294,149.24433830085505,148.93904,149.55583,-0.053407522324779126,-0.3570263,0.25558674
3295,149.28633889549306,148.97966,149.59827,-0.05682760846084337,-0.36052367,0.25261018
3296,149.3320576886452,149.02737,149.64299,-0.05649543398560059,-0.35865152,0.252466
3297,149.38176252546845,149.07571,149.69359,-0.05197630997687166,-0.35610583,0.2582685
3298,149.4277184556228,149.12099,149.73936,-0.05118985291793413,-0.3550398,0.25857955
3299,149.47121805378418,149.16455,149.78334,-0.05303269636992383,-0.3572842,0.2576648
3300,149.51336775749877,149.20764,149.8262,-0.05614064049686059,-0.35890448,0.25450462
3301,149.55792189220702,149.25151,149.87201,-0.05700893221311271,-0.3605846,0.2529875
3302,149.59982522466427,149.29373,149.91301,-0.06025099470465824,-0.36355868,0.24901621
3303,149.64718705525857,149.34015,149.96187,-0.05805305716545666,-0.36515757,0.252725
3304,149.69104919913966,149.38309,150.00586,-0.05931526057828872,-0.367419,0.25315422
3305,149.73510141799702,149.42758,150.04918,-0.06054672859275311,-0.3676167,0.25245917
3306,149.78651030478187,149.47948,150.10019,-0.0545431211765378,-0.36089894,0.25646222
3307,149.82998413046977,149.52122,150.14488,-0.05627817343747916,-0.36419576,0.2558355
3308,149.87793723690393,149.57022,150.19145,-0.0536631914762467,-0.36047354,0.2597826
3309,149.9271245783996,149.61801,150.24219,-0.04965474991566379,-0.35750893,0.26347744
3310,149.96675610249432,149.65787,150.28128,-0.05539578099943201,-0.36434707,0.25686932
3311,150.0114413857784,149.70586,150.32361,-0.05610397934364104,-0.36424312,0.253471
3312,150.0529436404034,149.74707,150.36458,-0.059849918746117926,-0.36703438,0.24852332
3313,150.10007165029603,149.79262,150.41356,-0.058140743454748275,-0.3669878,0.2516839
3314,150.14785094932395,149.84387,150.45924,-0.05572638665855201,-0.36339092,0.25223657
3315,150.1945282093245,149.89189,150.50685,-0.0544346820794804,-0.36313847,0.2558749
3316,150.2409715290739,149.94102,150.55074,-0.05362055998950301,-0.35727227,0.25354522
3317,150.2901932920434,149.988,150.60059,-0.049550393219685684,-0.35358983,0.25679812
3318,150.33345805965155,150.03162,150.6452,-0.05170742856264169,-0.35675102,0.25480533
3319,150.37805844519156,150.077,150.68932,-0.052303249271166766,-0.35618287,0.25538006
3320,150.4213722940241,150.11845,150.7312,-0.05424175931096404,-0.3583308,0.25323904
3321,150.4659570175203,150.16428,150.77756,-0.05497729208027083,-0.3598957,0.2544228
3322,150.50865519358695,150.20618,150.82019,-0.05737962644749525,-0.36323202,0.25107393
3323,150.55941896536672,150.25566,150.87245,-0.052106767094056795,-0.35881838,0.25743368
3324,150.60443775427467,150.30054,150.9178,-0.05251675879179777,-0.35879427,0.25701207
3325,150.64714584567866,150.34314,150.96126,-0.055081856018148405,-0.3624974,0.2550462
3326,150.6912237215027,150.38588,151.00572,-0.056243288043418674,-0.3649731,0.25480184
3327,150.73667171243468,150.4314,151.05023,-0.055934153562366216,-0.36425537,0.25342375
3328,150.77923153094088,150.47543,151.0905,-0.05884342502475228,-0.36540982,0.24922188
3329,150.82386945302173,150.51793,151.13553,-0.059298553131486485,-0.36690083,0.2501933
3330,150.86838217043834,150.56271,151.18004,-0.05979736868653945,-0.36639607,0.24946561
3331,150.91225938756477,150.60776,151.22319,-0.0612942152095501,-0.3668827,0.24607097
3332,150.96284803258422,150.65645,151.27484,-0.056152684735772077,-0.3643877,0.25430012
3333,151.00586825182484,150.69893,151.31786,-0.058393888845233125,-0.36564866,0.25111216
3334,151.05353577016996,150.74655,151.36476,-0.055854432014624415,-0.3630933,0.25416008
3335,151.10082892457095,150.79414,151.41217,-0.05365767962680696,-0.35973015,0.25614032
3336,151.1518380872222,150.84622,151.46432,-0.048171286260230234,-0.35463244,0.26449963
3337,151.19476245146816,150.88766,151.50961,-0.05067431391900311,-0.3598393,0.26377258
3338,151.24108723105613,150.9338,151.55621,-0.04982648803933958,-0.358989,0.26452175
3339,151.28722001943507,150.97989,151.60191,-0.04916499863658814,-0.3582049,0.26610416
3340,151.33236621622433,151.02545,151.6464,-0.04925382359871359,-0.3576893,0.26497638
3341,151.3796277830159,151.07468,151.69083,-0.047341793520474816,-0.35286945,0.26398456
3342,151.42425173942848,151.11954,151.73628,-0.04796633258084035,-0.3545066,0.2634585
3343,151.46555488379357,151.15952,151.77832,-0.0519760657300948,-0.3587628,0.26057258
3344,151.50848782189482,151.20299,151.82109,-0.054323157202149974,-0.3592343,0.25740165
3345,151.5536896189087,151.24847,151.86589,-0.0542026217128844,-0.35808548,0.25754917
3346,151.59884541100573,151.29265,151.91113,-0.05441399485499015,-0.3609299,0.2587711
3347,151.64248861564965,151.33511,151.95595,-0.05621722542258105,-0.36322707,0.25705513
3348,151.68966263671862,151.38004,152.00595,-0.054405585974988326,-0.36242056,0.26161703
3349,151.73655451238557,151.42575,152.05115,-0.052858753873387565,-0.36369425,0.26250657
3350,151.78480714406027,151.47366,152.10112,-0.05003517611496149,-0.36017904,0.26442018
3351,151.82603506200164,151.51567,152.13979,-0.05395289141071236,-0.36267453,0.25869992
3352,151.8738132957769,151.56183,152.1883,-0.051442255876457926,-0.3612481,0.2626229
3353,151.91628189438234,151.60617,152.23047,-0.05455771922129507,-0.36274827,0.25952455
3354,151.96399614613705,151.65143,152.27924,-0.05227252353538654,-0.36209545,0.26254737
3355,152.0090806370044,151.69557,152.32646,-0.052590840590416195,-0.36372137,0.26432982
3356,152.0580522953646,151.74539,152.37465,-0.04917080443718177,-0.3600611,0.268057
3357,152.1050007902589,151.792,152.42104,-0.04739389906629706,-0.35998192,0.2693278
3358,152.14832383843998,151.83502,152.46808,-0.049379224795449136,-0.36183885,0.268819
3359,152.19413589229006,151.88068,152.5123,-0.04875072965799786,-0.36057633,0.26799887
3360,152.23427407920084,151.92047,152.55336,-0.05374807845832209,-0.36640513,0.26394707
3361,152.27962976831458,151.96425,152.59808,-0.05348452083231896,-0.36471146,0.26525697
3362,152.32681990130195,152.00948,152.64665,-0.051618546527926884,-0.36390403,0.2685602
3363,152.37562745623845,152.05737,152.69696,-0.04829190023913762,-0.3618111,0.2716452
3364,152.42240598026123,152.10565,152.74529,-0.04688900223276806,-0.36046553,0.27282757
3365,152.46869137905546,152.1485,152.78972,-0.04582627128442845,-0.3600126,0.27506375
3366,152.51170185833064,152.19214,152.83318,-0.04808794326736243,-0.3635562,0.2715746
3367,152.55781364683244,152.24098,152.8784,-0.047360958075716185,-0.36117122,0.27052444
3368,152.6031664327665,152.2855,152.92586,-0.047449188474473866,-0.36417085,0.27246103
3369,152.6511388670932,152.33113,152.97583,-0.04483936879248982,-0.36312264,0.2768185
3370,152.69813685466525,152.37872,153.02307,-0.04304691876323859,-0.36038226,0.27636606
3371,152.7439580695139,152.42453,153.06969,-0.04229318001430194,-0.3619936,0.27834472
3372,152.78740756610358,152.46861,153.11136,-0.04424548114008311,-0.361403,0.27583984
3373,152.83195069933024,152.51141,153.15634,-0.0451230237713437,-0.3620104,0.27608308
3374,152.8737840717217,152.5533,153.19797,-0.04881462188411946,-0.36624658,0.2732336
3375,152.91986507680227,152.59985,153.24423,-0.04799648652149211,-0.36502427,0.2744172
3376,152.96531083976234,152.64252,153.28894,-0.047741060064429144,-0.36580074,0.27417418
3377,153.01257134764086,152.6893,153.33572,-0.04575536248680785,-0.36504713,0.27411062
3378,153.0570192081637,152.73396,153.37944,-0.046930950372617616,-0.3645561,0.27256352
3379,153.10740860592236,152.7837,153.42921,-0.04166190232718503,-0.35937932,0.27871978
3380,153.15437199932063,152.83296,153.4759,-0.04003316143343563,-0.35748836,0.28061137
3381,153.19749023599718,152.87451,153.5213,-0.04203673908202825,-0.3613848,0.2812062
3382,153.24051412931385,152.91766,153.56462,-0.04420537177649142,-0.36327237,0.27996528
3383,153.28732317195463,152.96323,153.61113,-0.04266552511985102,-0.36273274,0.28222966
3384,153.32903641957748,153.00357,153.65294,-0.04631752511528224,-0.36778724,0.27856907
3385,153.37990848469116,153.05525,153.70378,-0.04040626807070512,-0.36278114,0.28437907
3386,153.42316267429567,153.09734,153.7484,-0.042584972862813604,-0.36450747,0.28376532
3387,153.47363889427666,153.14972,153.79689,-0.037307177960706595,-0.35656214,0.28659257
3388,153.520147093855,153.1974,153.84262,-0.035883776018676004,-0.35382345,0.28796473
3389,153.56599598989942,153.24303,153.88924,-0.035378362146953,-0.35327575,0.2902556
3390,153.61089566429956,153.28941,153.93364,-0.03572089356845083,-0.35197946,0.28768688
3391,153.6536378646953,153.33069,153.9754,-0.03797385732431282,-0.3525426,0.28639877
3392,153.69693069241944,153.37624,154.01886,-0.04009153123712917,-0.3549699,0.28332075
3393,153.74413511019924,153.42331,154.06886,-0.03822495139683766,-0.3567375,0.28458714
3394,153.7928976986216,153.47316,154.1144,-0.03472931854341546,-0.3529253,0.2865673
3395,153.8353967925314,153.51532,154.15746,-0.03742424185453628,-0.35444495,0.28394422
3396,153.87475985893843,153.55473,154.19685,-0.043256748157330466,-0.36045232,0.2770153
3397,153.92548751838206,153.60353,154.25331,-0.03791946924854643,-0.35796076,0.28526953
3398,153.9679279088299,153.64326,154.29507,-0.040860062953680575,-0.36206508,0.28324434
3399,154.01009101007668,153.68327,154.33777,-0.04401347422157691,-0.36569533,0.2794677
3400,154.0545667368427,153.72931,154.38196,-0.04494505345368008,-0.3667554,0.27886075
3401,154.09876292491455,153.77283,154.42532,-0.04613611241083088,-0.36797273,0.27654785
3402,154.1395007876416,153.8139,154.46681,-0.05061713968903909,-0.37169155,0.2731602
3403,154.18753838579332,153.85956,154.51349,-0.04769619105755171,-0.36936226,0.27811286
3404,154.2321051719743,153.90378,154.56079,-0.048559698482590716,-0.3724839,0.27802634
3405,154.2756110301842,153.94809,154.60396,-0.0501536017626855,-0.3731472,0.27616143
3406,154.32033380868594,153.99286,154.64838,-0.050755786490385084,-0.37425584,0.27498078
3407,154.36454129722037,154.03662,154.69228,-0.051896608595301666,-0.3755819,0.2743759
3408,154.40819621120437,154.07915,154.7366,-0.05369936110236154,-0.37906173,0.27350345
3409,154.45984552823575,154.13208,154.78963,-0.04774269092192931,-0.37110934,0.2795192
3410,154.5032957663169,154.17493,154.83405,-0.049524834978889466,-0.37416095,0.27877918
3411,154.54898164251046,154.22049,154.87971,-0.04919597559671597,-0.37389103,0.28023696
3412,154.59253392826415,154.2641,154.9221,-0.050951089912693176,-0.3755656,0.27718484
3413,154.64075886603572,154.31145,154.97426,-0.04802702780433004,-0.37371802,0.28279978
3414,154.68606489645703,154.35493,155.02097,-0.04812580659341094,-0.37610018,0.2845009
3415,154.73223437942198,154.39911,155.06618,-0.04730420113082771,-0.37623075,0.28534988
3416,154.77404675268855,154.4424,155.10876,-0.051059115038060515,-0.3798689,0.28147098
3417,154.82089334786298,154.48766,155.15508,-0.049511659897443945,-0.37872186,0.28425482
3418,154.86999251606935,154.53741,155.20438,-0.04568604758501774,-0.37575856,0.2882817
3419,154.91709214747837,154.5819,155.25227,-0.04407061674543723,-0.3770355,0.28945255
3420,154.96211337035646,154.6268,155.29678,-0.044222824249708685,-0.3758579,0.29035175
3421,155.00465110670652,154.67027,155.33965,-0.0471189502052019,-0.3785157,0.2857647
3422,155.04900211681604,154.71422,155.38261,-0.048116429083791344,-0.37851882,0.2837635
3423,155.0936234249024,154.75764,155.42839,-0.04920528944161271,-0.38007134,0.2827872
3424,155.13703543645187,154.80077,155.47304,-0.05119814093624854,-0.38295576,0.28165242
3425,155.18474774790778,154.84729,155.52058,-0.04865213365222403,-0.3805381,0.2848442
3426,155.22579787865504,154.88808,155.56091,-0.05296174030033243,-0.38559163,0.28047177
3427,155.2698776034796,154.93236,155.60622,-0.05414611516537885,-0.38656157,0.28102526
3428,155.31378661245614,154.9774,155.65118,-0.055486416912462005,-0.38791385,0.27874902
3429,155.36091761999543,155.02505,155.69821,-0.05328403969522936,-0.3854693,0.2800505
3430,155.40445996869468,155.06866,155.7428,-0.055046694353564116,-0.38706064,0.27856734
3431,155.4527570001076,155.11777,155.7899,-0.052055059947339825,-0.38207513,0.28052902
3432,155.50169957781702,155.16731,155.83878,-0.04859400397451828,-0.37814894,0.28395158
3433,155.54666840652615,155.21239,155.8829,-0.04909303585842371,-0.37920174,0.28307086
3434,155.59192354406417,155.25964,155.9249,-0.04910282457358603,-0.37787303,0.2808012
3435,155.63798815869256,155.30461,155.97176,-0.04848419056078626,-0.3767071,0.28038466
3436,155.68462103111278,155.3532,156.01834,-0.04737420122798626,-0.3746817,0.28078172
3437,155.727026289444,155.3954,156.06192,-0.05017239103413208,-0.37774214,0.27984464
3438,155.77533895843712,155.444,156.11151,-0.04731761013065268,-0.3737901,0.2834277
3439,155.8235483475843,155.49515,156.15717,-0.04443271442768734,-0.36955702,0.28492606
3440,155.87171534965026,155.54092,156.20467,-0.04151668345332322,-0.36889505,0.28914058
3441,155.91544921229504,155.58539,156.24916,-0.04296677769016138,-0.37044424,0.2882807
3442,155.95960832119405,155.63187,156.29248,-0.04415652000931669,-0.370487,0.2842872
3443,156.00639379220607,155.6765,156.34251,-0.04244658416158011,-0.37164846,0.28899765
